timestamp_utc,git_commit,git_dirty,stage,scope,duration_secs,outcome
2026-06-22T20:13:52Z,4d14240,dirty,verify_ssh_reachability,macos-exit-live-4d14240,1,pass
2026-06-22T20:13:53Z,4d14240,dirty,prime_remote_access,macos-exit-live-4d14240,37,pass
2026-06-22T20:14:31Z,4d14240,dirty,macos_preflight_check,macos-exit-live-4d14240,0,pass
2026-06-22T20:14:32Z,4d14240,dirty,cleanup_hosts,macos-exit-live-4d14240,27,pass
2026-06-22T20:15:00Z,4d14240,dirty,bootstrap_hosts,macos-exit-live-4d14240,633,fail
2026-06-22T20:37:11Z,,clean,preflight,macos-exit-live-89e1b29,0,pass
2026-06-22T20:37:11Z,89e1b29,dirty,prepare_source_archive,macos-exit-live-89e1b29,1,pass
2026-06-22T20:37:13Z,89e1b29,dirty,verify_ssh_reachability,macos-exit-live-89e1b29,0,pass
2026-06-22T20:37:14Z,89e1b29,dirty,prime_remote_access,macos-exit-live-89e1b29,37,pass
2026-06-22T20:37:52Z,89e1b29,dirty,macos_preflight_check,macos-exit-live-89e1b29,1,pass
2026-06-22T20:37:53Z,89e1b29,dirty,cleanup_hosts,macos-exit-live-89e1b29,26,pass
2026-06-22T20:38:20Z,89e1b29,dirty,bootstrap_hosts,macos-exit-live-89e1b29,739,pass
2026-06-22T20:50:40Z,89e1b29,dirty,collect_pubkeys,macos-exit-live-89e1b29,18,pass
2026-06-22T20:50:59Z,89e1b29,dirty,membership_setup,macos-exit-live-89e1b29,1,fail
2026-06-22T21:10:35Z,,clean,preflight,macos-exit-live-68b5b84,0,pass
2026-06-22T21:10:35Z,68b5b84,dirty,prepare_source_archive,macos-exit-live-68b5b84,1,pass
2026-06-22T21:10:36Z,68b5b84,dirty,verify_ssh_reachability,macos-exit-live-68b5b84,1,pass
2026-06-22T21:10:38Z,68b5b84,dirty,prime_remote_access,macos-exit-live-68b5b84,46,pass
2026-06-22T21:11:24Z,68b5b84,dirty,macos_preflight_check,macos-exit-live-68b5b84,0,pass
2026-06-22T21:11:25Z,68b5b84,dirty,cleanup_hosts,macos-exit-live-68b5b84,31,pass
2026-06-22T21:11:57Z,68b5b84,dirty,bootstrap_hosts,macos-exit-live-68b5b84,648,pass
2026-06-22T21:22:46Z,68b5b84,dirty,collect_pubkeys,macos-exit-live-68b5b84,23,pass
2026-06-22T21:23:10Z,68b5b84,dirty,membership_setup,macos-exit-live-68b5b84,27,pass
2026-06-22T21:23:38Z,68b5b84,dirty,distribute_membership_state,macos-exit-live-68b5b84,37,pass
2026-06-22T21:24:16Z,68b5b84,dirty,issue_and_distribute_assignments,macos-exit-live-68b5b84,96,pass
2026-06-22T21:25:53Z,68b5b84,dirty,issue_and_distribute_traversal,macos-exit-live-68b5b84,67,pass
2026-06-22T21:27:01Z,68b5b84,dirty,issue_and_distribute_dns_zone,macos-exit-live-68b5b84,68,pass
2026-06-22T21:28:10Z,68b5b84,dirty,enforce_baseline_runtime,macos-exit-live-68b5b84,273,pass
2026-06-22T21:32:44Z,68b5b84,dirty,validate_baseline_runtime,macos-exit-live-68b5b84,73,pass
2026-06-22T21:34:03Z,68b5b84,dirty,live_anchor,macos-exit-live-68b5b84,8,pass
2026-06-22T21:34:12Z,68b5b84,dirty,upgrade_admin_node_membership,macos-exit-live-68b5b84,116,pass
2026-06-22T21:36:09Z,68b5b84,dirty,live_role_switch_matrix,macos-exit-live-68b5b84,226,pass
2026-06-22T21:39:55Z,68b5b84,dirty,live_exit_handoff,macos-exit-live-68b5b84,632,pass
2026-06-22T21:50:28Z,68b5b84,dirty,live_relay,macos-exit-live-68b5b84,20,pass
2026-06-22T21:50:50Z,68b5b84,dirty,live_two_hop,macos-exit-live-68b5b84,34,pass
2026-06-22T21:51:25Z,68b5b84,dirty,live_lan_toggle,macos-exit-live-68b5b84,196,pass
2026-06-22T21:54:42Z,68b5b84,dirty,live_managed_dns,macos-exit-live-68b5b84,242,pass
2026-06-22T21:58:51Z,68b5b84,dirty,live_network_flap,macos-exit-live-68b5b84,47,pass
2026-06-22T21:59:39Z,68b5b84,dirty,live_reboot_recovery,macos-exit-live-68b5b84,40,pass
2026-06-22T22:00:20Z,68b5b84,dirty,live_secrets_not_in_logs,macos-exit-live-68b5b84,6,pass
2026-06-22T22:00:26Z,68b5b84,dirty,live_key_custody,macos-exit-live-68b5b84,21,pass
2026-06-22T22:00:48Z,68b5b84,dirty,live_enrollment_restart,macos-exit-live-68b5b84,13,pass
2026-06-22T22:01:02Z,68b5b84,dirty,fresh_install_os_matrix_report,macos-exit-live-68b5b84,1,pass
2026-06-22T22:01:04Z,68b5b84,dirty,local_full_gate_suite,macos-exit-live-68b5b84,7532,pass
2026-06-24T06:05:03Z,,clean,preflight,macos-exit-live-0ff6d4b,0,pass
2026-06-24T06:05:03Z,0ff6d4b,dirty,prepare_source_archive,macos-exit-live-0ff6d4b,1,pass
2026-06-24T06:05:04Z,0ff6d4b,dirty,verify_ssh_reachability,macos-exit-live-0ff6d4b,1,pass
2026-06-24T06:05:06Z,0ff6d4b,dirty,prime_remote_access,macos-exit-live-0ff6d4b,46,pass
2026-06-24T06:05:53Z,0ff6d4b,dirty,macos_preflight_check,macos-exit-live-0ff6d4b,0,pass
2026-06-24T06:05:53Z,0ff6d4b,dirty,cleanup_hosts,macos-exit-live-0ff6d4b,33,pass
2026-06-24T06:06:27Z,0ff6d4b,dirty,bootstrap_hosts,macos-exit-live-0ff6d4b,713,pass
2026-06-24T06:18:21Z,0ff6d4b,dirty,collect_pubkeys,macos-exit-live-0ff6d4b,23,pass
2026-06-24T06:18:45Z,0ff6d4b,dirty,membership_setup,macos-exit-live-0ff6d4b,27,pass
2026-06-24T06:19:12Z,0ff6d4b,dirty,distribute_membership_state,macos-exit-live-0ff6d4b,37,pass
2026-06-24T06:19:50Z,0ff6d4b,dirty,issue_and_distribute_assignments,macos-exit-live-0ff6d4b,96,pass
2026-06-24T06:21:27Z,0ff6d4b,dirty,issue_and_distribute_traversal,macos-exit-live-0ff6d4b,67,pass
2026-06-24T06:22:35Z,0ff6d4b,dirty,issue_and_distribute_dns_zone,macos-exit-live-0ff6d4b,68,pass
2026-06-24T06:23:44Z,0ff6d4b,dirty,enforce_baseline_runtime,macos-exit-live-0ff6d4b,272,pass
2026-06-24T06:28:17Z,0ff6d4b,dirty,validate_baseline_runtime,macos-exit-live-0ff6d4b,76,pass
2026-06-24T06:29:39Z,0ff6d4b,dirty,live_anchor,macos-exit-live-0ff6d4b,8,pass
2026-06-24T06:29:48Z,0ff6d4b,dirty,upgrade_admin_node_membership,macos-exit-live-0ff6d4b,116,pass
2026-06-24T06:31:45Z,0ff6d4b,dirty,live_role_switch_matrix,macos-exit-live-0ff6d4b,224,pass
2026-06-24T06:35:30Z,0ff6d4b,dirty,live_exit_handoff,macos-exit-live-0ff6d4b,483,pass
2026-06-24T06:43:34Z,0ff6d4b,dirty,live_relay,macos-exit-live-0ff6d4b,21,pass
2026-06-24T06:43:56Z,0ff6d4b,dirty,live_two_hop,macos-exit-live-0ff6d4b,35,pass
2026-06-24T06:44:32Z,0ff6d4b,dirty,live_lan_toggle,macos-exit-live-0ff6d4b,195,pass
2026-06-24T06:47:48Z,0ff6d4b,dirty,live_managed_dns,macos-exit-live-0ff6d4b,235,pass
2026-06-24T06:51:50Z,0ff6d4b,dirty,live_network_flap,macos-exit-live-0ff6d4b,47,pass
2026-06-24T06:52:37Z,0ff6d4b,dirty,live_reboot_recovery,macos-exit-live-0ff6d4b,41,pass
2026-06-24T06:53:19Z,0ff6d4b,dirty,live_secrets_not_in_logs,macos-exit-live-0ff6d4b,5,pass
2026-06-24T06:53:25Z,0ff6d4b,dirty,live_key_custody,macos-exit-live-0ff6d4b,20,pass
2026-06-24T06:53:46Z,0ff6d4b,dirty,live_enrollment_restart,macos-exit-live-0ff6d4b,13,pass
2026-06-24T06:53:59Z,0ff6d4b,dirty,fresh_install_os_matrix_report,macos-exit-live-0ff6d4b,2,pass
2026-06-24T07:03:35Z,,clean,preflight,macos-exit-live-acd2865,0,pass
2026-06-24T07:03:35Z,acd2865,dirty,prepare_source_archive,macos-exit-live-acd2865,1,pass
2026-06-24T07:03:37Z,acd2865,dirty,verify_ssh_reachability,macos-exit-live-acd2865,0,pass
2026-06-24T07:03:38Z,acd2865,dirty,prime_remote_access,macos-exit-live-acd2865,46,pass
2026-06-24T07:04:25Z,acd2865,dirty,macos_preflight_check,macos-exit-live-acd2865,0,pass
2026-06-24T07:04:26Z,acd2865,dirty,cleanup_hosts,macos-exit-live-acd2865,32,pass
2026-06-24T07:04:59Z,acd2865,dirty,bootstrap_hosts,macos-exit-live-acd2865,698,pass
2026-06-24T07:16:38Z,acd2865,dirty,collect_pubkeys,macos-exit-live-acd2865,23,pass
2026-06-24T07:17:02Z,acd2865,dirty,membership_setup,macos-exit-live-acd2865,27,pass
2026-06-24T07:17:30Z,acd2865,dirty,distribute_membership_state,macos-exit-live-acd2865,37,pass
2026-06-24T07:18:08Z,acd2865,dirty,issue_and_distribute_assignments,macos-exit-live-acd2865,96,pass
2026-06-24T07:19:45Z,acd2865,dirty,issue_and_distribute_traversal,macos-exit-live-acd2865,68,pass
2026-06-24T07:20:54Z,acd2865,dirty,issue_and_distribute_dns_zone,macos-exit-live-acd2865,67,pass
2026-06-24T07:22:02Z,acd2865,dirty,enforce_baseline_runtime,macos-exit-live-acd2865,275,pass
2026-06-24T07:26:38Z,acd2865,dirty,validate_baseline_runtime,macos-exit-live-acd2865,101,fail
2026-06-24T07:54:04Z,,clean,preflight,macos-exit-live-a5883c1,0,pass
2026-06-24T07:54:04Z,a5883c1,dirty,prepare_source_archive,macos-exit-live-a5883c1,1,pass
2026-06-24T07:54:06Z,a5883c1,dirty,verify_ssh_reachability,macos-exit-live-a5883c1,0,pass
2026-06-24T07:54:07Z,a5883c1,dirty,prime_remote_access,macos-exit-live-a5883c1,46,pass
2026-06-24T07:54:54Z,a5883c1,dirty,macos_preflight_check,macos-exit-live-a5883c1,0,pass
2026-06-24T07:54:54Z,a5883c1,dirty,cleanup_hosts,macos-exit-live-a5883c1,33,pass
2026-06-24T07:55:28Z,a5883c1,dirty,bootstrap_hosts,macos-exit-live-a5883c1,725,pass
2026-06-24T08:07:35Z,a5883c1,dirty,collect_pubkeys,macos-exit-live-a5883c1,23,pass
2026-06-24T08:07:58Z,a5883c1,dirty,membership_setup,macos-exit-live-a5883c1,26,pass
2026-06-24T08:08:25Z,a5883c1,dirty,distribute_membership_state,macos-exit-live-a5883c1,37,pass
2026-06-24T08:09:03Z,a5883c1,dirty,issue_and_distribute_assignments,macos-exit-live-a5883c1,96,pass
2026-06-24T08:10:40Z,a5883c1,dirty,issue_and_distribute_traversal,macos-exit-live-a5883c1,68,pass
2026-06-24T08:11:48Z,a5883c1,dirty,issue_and_distribute_dns_zone,macos-exit-live-a5883c1,68,pass
2026-06-24T08:12:57Z,a5883c1,dirty,enforce_baseline_runtime,macos-exit-live-a5883c1,272,pass
2026-06-24T08:17:30Z,a5883c1,dirty,validate_baseline_runtime,macos-exit-live-a5883c1,68,pass
2026-06-24T08:18:44Z,a5883c1,dirty,live_anchor,macos-exit-live-a5883c1,9,pass
2026-06-24T08:18:54Z,a5883c1,dirty,upgrade_admin_node_membership,macos-exit-live-a5883c1,116,pass
2026-06-24T08:20:51Z,a5883c1,dirty,live_role_switch_matrix,macos-exit-live-a5883c1,216,pass
2026-06-24T08:24:28Z,a5883c1,dirty,live_exit_handoff,macos-exit-live-a5883c1,618,pass
2026-06-24T08:34:47Z,a5883c1,dirty,live_relay,macos-exit-live-a5883c1,21,pass
2026-06-24T08:35:10Z,a5883c1,dirty,live_two_hop,macos-exit-live-a5883c1,34,pass
2026-06-24T08:35:45Z,a5883c1,dirty,live_lan_toggle,macos-exit-live-a5883c1,192,pass
2026-06-24T08:38:59Z,a5883c1,dirty,live_managed_dns,macos-exit-live-a5883c1,242,pass
2026-06-24T08:43:07Z,a5883c1,dirty,live_network_flap,macos-exit-live-a5883c1,48,pass
2026-06-24T08:43:56Z,a5883c1,dirty,live_reboot_recovery,macos-exit-live-a5883c1,41,pass
2026-06-24T08:44:38Z,a5883c1,dirty,live_secrets_not_in_logs,macos-exit-live-a5883c1,9,pass
2026-06-24T08:44:47Z,a5883c1,dirty,live_key_custody,macos-exit-live-a5883c1,25,pass
2026-06-24T08:45:12Z,a5883c1,dirty,live_enrollment_restart,macos-exit-live-a5883c1,13,pass
2026-06-24T08:45:26Z,a5883c1,dirty,fresh_install_os_matrix_report,macos-exit-live-a5883c1,1,pass
