run_id,run_started_utc,run_finished_utc,git_commit,git_branch,git_dirty_state,operator,profile_path,inventory_path,report_dir,run_command,topology_summary,overall_result,first_failed_stage,failure_digest_path,evidence_bundle_path,notes,linux_present,linux_client,linux_admin,linux_exit,linux_blind_exit,linux_relay,linux_anchor,macos_present,macos_client,macos_admin,macos_exit,macos_blind_exit,macos_relay,macos_anchor,windows_present,windows_client,windows_admin,windows_exit,windows_blind_exit,windows_relay,windows_anchor,linux_stage_bootstrap,linux_stage_membership,linux_stage_assignments,linux_stage_baseline_runtime,linux_stage_anchor,linux_stage_relay_service_lifecycle,linux_stage_exit_handoff,linux_stage_lan_toggle,linux_stage_two_hop,linux_stage_role_switch_matrix,linux_stage_managed_dns,linux_stage_mixed_topology,linux_stage_reboot_recovery,linux_stage_extended_soak,linux_stage_chaos,macos_stage_bootstrap,macos_stage_membership,macos_stage_assignments,macos_stage_baseline_runtime,macos_stage_anchor,macos_stage_relay_service_lifecycle,macos_stage_exit_handoff,macos_stage_lan_toggle,macos_stage_two_hop,macos_stage_role_switch_matrix,macos_stage_managed_dns,macos_stage_mixed_topology,macos_stage_reboot_recovery,macos_stage_extended_soak,macos_stage_chaos,windows_stage_bootstrap,windows_stage_membership,windows_stage_assignments,windows_stage_baseline_runtime,windows_stage_anchor,windows_stage_relay_service_lifecycle,windows_stage_exit_handoff,windows_stage_lan_toggle,windows_stage_two_hop,windows_stage_role_switch_matrix,windows_stage_managed_dns,windows_stage_mixed_topology,windows_stage_reboot_recovery,windows_stage_extended_soak,windows_stage_chaos,cross_os_bootstrap,cross_os_membership_convergence,cross_os_peer_visibility,cross_os_direct_path,cross_os_relay_path,cross_os_exit_path,cross_os_dns,cross_os_lan_toggle,cross_os_role_switch,cross_os_anchor_bundle_pull,cross_os_anchor_enrollment,windows_named_pipe_acl,windows_dpapi_key_custody,macos_keychain_key_custody,macos_pf_killswitch,regression_reference_commit,regression_notes,linux_client_alias,linux_client_node_id,linux_client_target,linux_admin_alias,linux_admin_node_id,linux_admin_target,linux_exit_alias,linux_exit_node_id,linux_exit_target,linux_blind_exit_alias,linux_blind_exit_node_id,linux_blind_exit_target,linux_relay_alias,linux_relay_node_id,linux_relay_target,linux_anchor_alias,linux_anchor_node_id,linux_anchor_target,macos_client_alias,macos_client_node_id,macos_client_target,macos_admin_alias,macos_admin_node_id,macos_admin_target,macos_exit_alias,macos_exit_node_id,macos_exit_target,macos_blind_exit_alias,macos_blind_exit_node_id,macos_blind_exit_target,macos_relay_alias,macos_relay_node_id,macos_relay_target,macos_anchor_alias,macos_anchor_node_id,macos_anchor_target,windows_client_alias,windows_client_node_id,windows_client_target,windows_admin_alias,windows_admin_node_id,windows_admin_target,windows_exit_alias,windows_exit_node_id,windows_exit_target,windows_blind_exit_alias,windows_blind_exit_node_id,windows_blind_exit_target,windows_relay_alias,windows_relay_node_id,windows_relay_target,windows_anchor_alias,windows_anchor_node_id,windows_anchor_target,linux_stage_secrets_not_in_logs,macos_stage_secrets_not_in_logs,windows_stage_secrets_not_in_logs,linux_stage_key_custody,macos_stage_key_custody,windows_stage_key_custody,linux_stage_enrollment_restart,macos_stage_enrollment_restart,windows_stage_enrollment_restart,linux_stage_network_flap,macos_stage_network_flap,windows_stage_network_flap,linux_stage_traversal,linux_stage_cleanup,macos_stage_traversal,macos_stage_cleanup,windows_stage_traversal,windows_stage_cleanup,linux_membership_revoke_applies,linux_revoked_peer_denied_e2e,linux_membership_signature_forgery,linux_privileged_helper_allowlist,linux_policy_default_deny,linux_runtime_acls,linux_service_hardening,linux_authenticode,linux_key_custody,linux_membership_genesis,linux_mesh_status,linux_blind_exit_reversal_denied,linux_gossip_revoked_readmit,linux_enrollment_replay,linux_hello_limiter_flood,windows_membership_revoke_applies,windows_membership_signature_forgery,windows_gossip_revoked_readmit,windows_enrollment_replay,windows_hello_limiter_flood,macos_membership_revoke_applies,macos_membership_signature_forgery,macos_gossip_revoked_readmit,macos_enrollment_replay,macos_hello_limiter_flood,macos_runtime_acls,macos_service_hardening,macos_mesh_status,macos_authenticode,macos_privileged_helper_allowlist,macos_policy_default_deny,macos_revoked_peer_denied_e2e,macos_blind_exit_reversal_denied,windows_mesh_status,windows_privileged_helper_allowlist,windows_policy_default_deny,windows_revoked_peer_denied_e2e,windows_blind_exit_reversal_denied,row_role,linux_stage_admin,linux_stage_blind_exit,macos_stage_admin,macos_stage_blind_exit,macos_stage_role_transition,windows_stage_admin,windows_stage_blind_exit,windows_stage_role_transition,linux_relay_forwards_frame,linux_stage_dns_failclosed_check,macos_stage_dns_failclosed_check,windows_stage_dns_failclosed_check,linux_stage_runtime_acls_check,macos_stage_runtime_acls_check,windows_stage_runtime_acls_check,linux_stage_service_hardening_check,macos_stage_service_hardening_check,windows_stage_service_hardening_check,linux_stage_key_custody_check,macos_stage_key_custody_check,windows_stage_key_custody_check,linux_stage_mesh_status_check,macos_stage_mesh_status_check,windows_stage_mesh_status_check,linux_stage_authenticode_check,macos_stage_authenticode_check,windows_stage_authenticode_check,linux_stage_ipv6_leak_check,macos_stage_ipv6_leak_check,windows_stage_ipv6_leak_check,linux_stage_exit_demotion_residue_check,macos_stage_exit_demotion_residue_check,windows_stage_exit_demotion_residue_check,linux_stage_exit_dns_failclosed_check,macos_stage_exit_dns_failclosed_check,windows_stage_exit_dns_failclosed_check,linux_stage_cross_network,macos_stage_cross_network,windows_stage_cross_network,linux_stage_exit_nat_lifecycle_check,macos_stage_exit_nat_lifecycle_check,windows_stage_exit_nat_lifecycle_check,linux_stage_blind_exit_dataplane_check,macos_stage_blind_exit_dataplane_check,windows_stage_blind_exit_dataplane_check,linux_stage_hello_limiter_flood,macos_stage_hello_limiter_flood,windows_stage_hello_limiter_flood,network_profile_id,network_profile_digest,network_management_mode,network_scenario_substrate,network_address_family,network_internet_mode,network_evidence_path,linux_stage_gossip_peer_convergence,source_archive_sha256,source_archive_bytes,source_archive_source_mode,allow_dirty,source_archive_git_commit,source_archive_git_dirty
livelab-1783695994-b775156872e7,2026-07-10T15:01:13Z,2026-07-10T15:06:34Z,b775156872e73a01355db1f3d6d1ea5db99c815d,main,dirty:recorded,iwan,,/Users/iwan/Desktop/Rustynet/documents/operations/active/vm_lab_inventory.json,/Users/iwan/Desktop/Rustynet/state/rust-node-debian-rocky-fullmesh-20260710-12,vm-lab-orchestrate-live-lab,debian-headless-2:linux:debian-headless-2:debian-headless-2-bootstrap;rocky-utm-1:linux:rocky-utm-1:rocky-utm-1-bootstrap,fail,exit_dns_failclosed_validation,/Users/iwan/Desktop/Rustynet/state/rust-node-debian-rocky-fullmesh-20260710-12/failure_digest.json,/Users/iwan/Desktop/Rustynet/state/rust-node-debian-rocky-fullmesh-20260710-12,"rust --node orchestration: 2 node(s), 46 stage(s); passed=26 failed=1 skipped=19",pass,pass,skip,pass,not_run,not_run,skip,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,pass,pass,pass,pass,skip,skip,pass,skip,pass,pass,pass,skip,skip,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,,,rocky-utm-1,rocky-utm-1-bootstrap,192.168.64.22,debian-headless-2,debian-headless-2-bootstrap,192.168.64.4,debian-headless-2,debian-headless-2-bootstrap,192.168.64.4,,,,,,,debian-headless-2,debian-headless-2-bootstrap,192.168.64.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,skip,not_run,not_run,skip,not_run,not_run,skip,not_run,not_run,skip,not_run,not_run,pass,pass,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,final,skip,skip,not_run,not_run,not_run,not_run,not_run,not_run,not_run,pass,not_run,not_run,pass,not_run,not_run,pass,not_run,not_run,pass,not_run,not_run,pass,not_run,not_run,pass,not_run,not_run,pass,not_run,not_run,skip,not_run,not_run,fail,not_run,not_run,not_run,not_run,not_run,skip,not_run,not_run,skip,not_run,not_run,skip,not_run,not_run
livelab-1783696641-b775156872e7,2026-07-10T15:12:17Z,2026-07-10T15:17:20Z,b775156872e73a01355db1f3d6d1ea5db99c815d,main,dirty:recorded,iwan,,/Users/iwan/Desktop/Rustynet/documents/operations/active/vm_lab_inventory.json,/Users/iwan/Desktop/Rustynet/state/rust-node-debian-rocky-fullmesh-20260710-13,vm-lab-orchestrate-live-lab,debian-headless-2:linux:debian-headless-2:debian-headless-2-bootstrap;rocky-utm-1:linux:rocky-utm-1:rocky-utm-1-bootstrap,fail,exit_dns_failclosed_validation,/Users/iwan/Desktop/Rustynet/state/rust-node-debian-rocky-fullmesh-20260710-13/failure_digest.json,/Users/iwan/Desktop/Rustynet/state/rust-node-debian-rocky-fullmesh-20260710-13,"rust --node orchestration: 2 node(s), 46 stage(s); passed=26 failed=1 skipped=19",pass,pass,skip,pass,not_run,not_run,skip,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,pass,pass,pass,pass,skip,skip,pass,skip,pass,pass,pass,skip,skip,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,,,rocky-utm-1,rocky-utm-1-bootstrap,192.168.64.22,debian-headless-2,debian-headless-2-bootstrap,192.168.64.4,debian-headless-2,debian-headless-2-bootstrap,192.168.64.4,,,,,,,debian-headless-2,debian-headless-2-bootstrap,192.168.64.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,skip,not_run,not_run,skip,not_run,not_run,skip,not_run,not_run,skip,not_run,not_run,pass,pass,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,final,skip,skip,not_run,not_run,not_run,not_run,not_run,not_run,not_run,pass,not_run,not_run,pass,not_run,not_run,pass,not_run,not_run,pass,not_run,not_run,pass,not_run,not_run,pass,not_run,not_run,pass,not_run,not_run,skip,not_run,not_run,fail,not_run,not_run,not_run,not_run,not_run,skip,not_run,not_run,skip,not_run,not_run,skip,not_run,not_run
livelab-1783697168-b775156872e7,2026-07-10T15:21:00Z,2026-07-10T15:26:08Z,b775156872e73a01355db1f3d6d1ea5db99c815d,main,dirty:recorded,iwan,,/Users/iwan/Desktop/Rustynet/documents/operations/active/vm_lab_inventory.json,/Users/iwan/Desktop/Rustynet/state/rust-node-debian-rocky-fullmesh-20260710-14,vm-lab-orchestrate-live-lab,debian-headless-2:linux:debian-headless-2:debian-headless-2-bootstrap;rocky-utm-1:linux:rocky-utm-1:rocky-utm-1-bootstrap,fail,exit_nat_lifecycle_validation,/Users/iwan/Desktop/Rustynet/state/rust-node-debian-rocky-fullmesh-20260710-14/failure_digest.json,/Users/iwan/Desktop/Rustynet/state/rust-node-debian-rocky-fullmesh-20260710-14,"rust --node orchestration: 2 node(s), 46 stage(s); passed=27 failed=1 skipped=18",pass,pass,skip,pass,not_run,not_run,skip,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,pass,pass,pass,pass,skip,skip,pass,skip,pass,pass,pass,skip,skip,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,,,rocky-utm-1,rocky-utm-1-bootstrap,192.168.64.22,debian-headless-2,debian-headless-2-bootstrap,192.168.64.4,debian-headless-2,debian-headless-2-bootstrap,192.168.64.4,,,,,,,debian-headless-2,debian-headless-2-bootstrap,192.168.64.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,skip,not_run,not_run,skip,not_run,not_run,skip,not_run,not_run,skip,not_run,not_run,pass,pass,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,final,skip,skip,not_run,not_run,not_run,not_run,not_run,not_run,not_run,pass,not_run,not_run,pass,not_run,not_run,pass,not_run,not_run,pass,not_run,not_run,pass,not_run,not_run,pass,not_run,not_run,pass,not_run,not_run,skip,not_run,not_run,pass,not_run,not_run,not_run,not_run,not_run,fail,not_run,not_run,skip,not_run,not_run,skip,not_run,not_run
livelab-1783697557-b775156872e7,2026-07-10T15:28:14Z,2026-07-10T15:32:37Z,b775156872e73a01355db1f3d6d1ea5db99c815d,main,dirty:recorded,iwan,,/Users/iwan/Desktop/Rustynet/documents/operations/active/vm_lab_inventory.json,/Users/iwan/Desktop/Rustynet/state/rust-node-debian-rocky-fullmesh-20260710-15,vm-lab-orchestrate-live-lab,debian-headless-2:linux:debian-headless-2:debian-headless-2-bootstrap;rocky-utm-1:linux:rocky-utm-1:rocky-utm-1-bootstrap,fail,bootstrap_hosts,/Users/iwan/Desktop/Rustynet/state/rust-node-debian-rocky-fullmesh-20260710-15/failure_digest.json,/Users/iwan/Desktop/Rustynet/state/rust-node-debian-rocky-fullmesh-20260710-15,"rust --node orchestration: 2 node(s), 46 stage(s); passed=5 failed=1 skipped=40",pass,skip,skip,skip,not_run,not_run,skip,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,fail,skip,skip,skip,skip,skip,skip,skip,skip,skip,skip,skip,skip,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,,,rocky-utm-1,rocky-utm-1-bootstrap,192.168.64.22,debian-headless-2,debian-headless-2-bootstrap,192.168.64.4,debian-headless-2,debian-headless-2-bootstrap,192.168.64.4,,,,,,,debian-headless-2,debian-headless-2-bootstrap,192.168.64.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,skip,not_run,not_run,skip,not_run,not_run,skip,not_run,not_run,skip,not_run,not_run,skip,pass,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,final,skip,skip,not_run,not_run,not_run,not_run,not_run,not_run,not_run,skip,not_run,not_run,skip,not_run,not_run,skip,not_run,not_run,skip,not_run,not_run,skip,not_run,not_run,skip,not_run,not_run,skip,not_run,not_run,skip,not_run,not_run,skip,not_run,not_run,not_run,not_run,not_run,skip,not_run,not_run,skip,not_run,not_run,skip,not_run,not_run
livelab-1783793580-509e633223bd,2026-07-11T18:07:09Z,2026-07-11T18:12:59Z,509e633223bd5676db7d76d0a612043be3e754bc,main,clean,iwan,,/Users/iwan/Desktop/Rustynet/documents/operations/active/vm_lab_inventory.json,/Users/iwan/Desktop/Rustynet/state/mesh-shared-proof-1783793167,vm-lab-orchestrate-live-lab,debian-headless-2:linux:debian-headless-2:debian-headless-2-bootstrap;debian-headless-4:linux:debian-headless-4:debian-headless-4-bootstrap,fail,exit_demotion_residue_validation,/Users/iwan/Desktop/Rustynet/state/mesh-shared-proof-1783793167/failure_digest.json,/Users/iwan/Desktop/Rustynet/state/mesh-shared-proof-1783793167,"rust --node orchestration: 2 node(s), 58 stage(s); passed=28 failed=1 skipped=29",pass,pass,skip,pass,not_run,not_run,skip,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,pass,pass,pass,pass,skip,skip,pass,skip,pass,pass,pass,skip,skip,skip,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,,,debian-headless-4,debian-headless-4-bootstrap,192.168.64.10,debian-headless-2,debian-headless-2-bootstrap,192.168.64.4,debian-headless-2,debian-headless-2-bootstrap,192.168.64.4,,,,,,,debian-headless-2,debian-headless-2-bootstrap,192.168.64.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,skip,not_run,not_run,skip,not_run,not_run,skip,not_run,not_run,skip,not_run,not_run,pass,pass,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,final,skip,skip,not_run,not_run,not_run,not_run,not_run,not_run,not_run,pass,not_run,not_run,pass,not_run,not_run,pass,not_run,not_run,pass,not_run,not_run,pass,not_run,not_run,pass,not_run,not_run,pass,not_run,not_run,fail,not_run,not_run,pass,not_run,not_run,skip,not_run,not_run,pass,not_run,not_run,skip,not_run,not_run,skip,not_run,not_run,mgmt_shared_smoke_v1,sha256:ab06a230edea88e605e3a81c6d0d1a5d413e65d1e8cd6771c93dccc92f4f67e4,shared:routine,none,v4_only,none,orchestration/vm_network_evidence.json
livelab-1783794936-696b8c5293c2,2026-07-11T18:28:10Z,2026-07-11T18:35:36Z,696b8c5293c2ea916b5809ccadabe815431c2d95,main,clean,iwan,,/Users/iwan/Desktop/Rustynet/documents/operations/active/vm_lab_inventory.json,/Users/iwan/Desktop/Rustynet/state/mesh-shared-verify-1783794428,vm-lab-orchestrate-live-lab,debian-headless-2:linux:debian-headless-2:debian-headless-2-bootstrap;debian-headless-4:linux:debian-headless-4:debian-headless-4-bootstrap,fail,exit_demotion_residue_validation,/Users/iwan/Desktop/Rustynet/state/mesh-shared-verify-1783794428/failure_digest.json,/Users/iwan/Desktop/Rustynet/state/mesh-shared-verify-1783794428,"rust --node orchestration: 2 node(s), 58 stage(s); passed=28 failed=1 skipped=29",pass,pass,skip,pass,not_run,not_run,skip,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,pass,pass,pass,pass,skip,skip,pass,skip,pass,pass,pass,skip,skip,skip,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,,,debian-headless-4,debian-headless-4-bootstrap,192.168.64.10,debian-headless-2,debian-headless-2-bootstrap,192.168.64.4,debian-headless-2,debian-headless-2-bootstrap,192.168.64.4,,,,,,,debian-headless-2,debian-headless-2-bootstrap,192.168.64.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,skip,not_run,not_run,skip,not_run,not_run,skip,not_run,not_run,skip,not_run,not_run,pass,pass,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,final,skip,skip,not_run,not_run,not_run,not_run,not_run,not_run,not_run,pass,not_run,not_run,pass,not_run,not_run,pass,not_run,not_run,pass,not_run,not_run,pass,not_run,not_run,pass,not_run,not_run,pass,not_run,not_run,fail,not_run,not_run,pass,not_run,not_run,skip,not_run,not_run,pass,not_run,not_run,skip,not_run,not_run,skip,not_run,not_run,mgmt_shared_smoke_v1,sha256:ab06a230edea88e605e3a81c6d0d1a5d413e65d1e8cd6771c93dccc92f4f67e4,shared:routine,none,v4_only,none,orchestration/vm_network_evidence.json
livelab-1783796395-696b8c5293c2,2026-07-11T18:52:29Z,2026-07-11T18:59:55Z,696b8c5293c2ea916b5809ccadabe815431c2d95,main,dirty:recorded,iwan,,/Users/iwan/Desktop/Rustynet/documents/operations/active/vm_lab_inventory.json,/Users/iwan/Desktop/Rustynet/state/mesh-shared-verify4-1783795905,vm-lab-orchestrate-live-lab,debian-headless-2:linux:debian-headless-2:debian-headless-2-bootstrap;debian-headless-4:linux:debian-headless-4:debian-headless-4-bootstrap,fail,blind_exit_dataplane_validation,/Users/iwan/Desktop/Rustynet/state/mesh-shared-verify4-1783795905/failure_digest.json,/Users/iwan/Desktop/Rustynet/state/mesh-shared-verify4-1783795905,"rust --node orchestration: 2 node(s), 58 stage(s); passed=29 failed=1 skipped=28",pass,pass,skip,pass,not_run,not_run,skip,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,pass,pass,pass,pass,skip,skip,pass,skip,pass,pass,pass,skip,skip,skip,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,,,debian-headless-4,debian-headless-4-bootstrap,192.168.64.10,debian-headless-2,debian-headless-2-bootstrap,192.168.64.4,debian-headless-2,debian-headless-2-bootstrap,192.168.64.4,,,,,,,debian-headless-2,debian-headless-2-bootstrap,192.168.64.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,skip,not_run,not_run,skip,not_run,not_run,skip,not_run,not_run,skip,not_run,not_run,pass,pass,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,final,skip,skip,not_run,not_run,not_run,not_run,not_run,not_run,not_run,pass,not_run,not_run,pass,not_run,not_run,pass,not_run,not_run,pass,not_run,not_run,pass,not_run,not_run,pass,not_run,not_run,pass,not_run,not_run,pass,not_run,not_run,pass,not_run,not_run,skip,not_run,not_run,pass,not_run,not_run,fail,not_run,not_run,skip,not_run,not_run,mgmt_shared_smoke_v1,sha256:ab06a230edea88e605e3a81c6d0d1a5d413e65d1e8cd6771c93dccc92f4f67e4,shared:routine,none,v4_only,none,orchestration/vm_network_evidence.json
livelab-1783797860-0cec07587ef5,2026-07-11T19:16:53Z,2026-07-11T19:24:20Z,0cec07587ef58694761183ce80d639917e5abe54,main,clean,iwan,,/Users/iwan/Desktop/Rustynet/documents/operations/active/vm_lab_inventory.json,/Users/iwan/Desktop/Rustynet/state/mesh-shared-green-1783797368,vm-lab-orchestrate-live-lab,debian-headless-2:linux:debian-headless-2:debian-headless-2-bootstrap;debian-headless-4:linux:debian-headless-4:debian-headless-4-bootstrap,fail,live_two_hop_validation,/Users/iwan/Desktop/Rustynet/state/mesh-shared-green-1783797368/failure_digest.json,/Users/iwan/Desktop/Rustynet/state/mesh-shared-green-1783797368,"rust --node orchestration: 2 node(s), 58 stage(s); passed=29 failed=1 skipped=28",pass,pass,skip,pass,not_run,not_run,skip,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,pass,pass,pass,pass,skip,skip,pass,skip,fail,pass,pass,skip,skip,skip,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,,,debian-headless-4,debian-headless-4-bootstrap,192.168.64.10,debian-headless-2,debian-headless-2-bootstrap,192.168.64.4,debian-headless-2,debian-headless-2-bootstrap,192.168.64.4,,,,,,,debian-headless-2,debian-headless-2-bootstrap,192.168.64.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,skip,not_run,not_run,skip,not_run,not_run,skip,not_run,not_run,skip,not_run,not_run,pass,pass,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,not_run,final,skip,skip,not_run,not_run,not_run,not_run,not_run,not_run,not_run,pass,not_run,not_run,pass,not_run,not_run,pass,not_run,not_run,pass,not_run,not_run,pass,not_run,not_run,pass,not_run,not_run,pass,not_run,not_run,pass,not_run,not_run,pass,not_run,not_run,skip,not_run,not_run,pass,not_run,not_run,skip,not_run,not_run,skip,not_run,not_run,mgmt_shared_smoke_v1,sha256:ab06a230edea88e605e3a81c6d0d1a5d413e65d1e8cd6771c93dccc92f4f67e4,shared:routine,none,v4_only,none,orchestration/vm_network_evidence.json
